parameter-bott,parameter-cbbotr,parameter-cbheight,parameter-cbotr,parameter-cbtopr,parameter-cheight,parameter-ctopr,parameter-pitch,parameter-silvert,parameter-topt,value-EMI_SE,value_stddev-EMI_SE,value-Transmission,value_stddev-Transmission,failed,created,id
11.5337236,92.83861866,108.9039948,108.5494873,92.83861866,495.1791867,108.5494873,217.0989746,11.42830896,28.15934391,43.1374,,0.603275,,FALSE,1650515841,34667319
43.48685092,6.404117799,687.3651597,20.50036973,6.415603421,692.566281,20.49971896,163.7554242,10.22390464,47.26437314,42.3871,,0.89282,,FALSE,1650515837,34667318
45.08584388,22.43828034,300.7163932,51.324659,22.43835114,24.82942886,51.32185149,102.649373,10.37970414,39.76620679,42.3871,,0.89162,,FALSE,1650515796,34667308
39.95306338,0.16620507,673.5839107,6.956851183,0.166737743,50.21647982,6.95684495,160.0496869,11.31797521,41.53938368,43.1374,,0.893649,,FALSE,1650515749,34667306
49.46129031,0,164.2717913,0,1.37687127,637.9712528,0,50.73676582,10,47.92213774,41.5659,,0.885968,,FALSE,1650515715,34667303
31.07691245,6.155104951,624.3994986,60.15800026,6.155105891,720.5158796,60.15799985,122.8970359,12.46673164,73.48477985,43.828,,0.748274,,FALSE,1650515699,34667296
89.99902307,0.324392161,352.8398103,56.75858977,49.00713629,638.1805066,56.75838121,113.5172778,10.44896334,57.01294024,42.3871,,0.634847,,FALSE,1650515659,34667295
55.11260979,1.626501136,907.5003795,0.013474438,12.89317185,676.6907236,0.013474438,225.5801265,12.43578681,47.64975269,43.828,,0.813434,,FALSE,1650515595,34667294
46.33253329,39.65013683,733.2546892,12.08179469,39.65013683,671.4735103,12.08201522,235.2651757,10.00057672,44.1527824,42.3871,,0.888946,,FALSE,1650515521,34667281
41.98218783,91.76324609,362.5387443,145.2446101,91.7692578,642.1654514,0.846771034,290.6544305,10.00004117,29.56230481,42.3871,,0.633958,,FALSE,1650515452,34667277
55.94441509,48.65378355,13.72187349,51.01342597,48.65473246,648.539298,48.49436074,237.4054477,10,42.13971045,41.5659,,0.8481,,FALSE,1650515408,34667275
36.35339559,56.06227349,660.7531466,1.976726058,56.11255897,630.4624401,1.932425481,159.4221252,10.00004069,47.07846978,42.3871,,0.870412,,FALSE,1650515314,34667259
34.86050092,46.27207125,575.0878491,54.36285501,65.67006328,627.2800028,2.819407634,164.337289,10.02625342,43.70060967,42.3871,,0.858989,,FALSE,1650515264,34667248
39.32215304,17.37246555,846.5209666,1.454638828,49.02428967,641.6212737,1.454569724,155.8057917,10.20722088,40.33050552,42.3871,,0.901147,,FALSE,1650515224,34667247
44.09778406,38.85498546,0.052138549,84.96322936,38.85498573,9.24E-08,65.958416,255.3513247,10.83981742,43.75021524,42.3871,,0.902409,,FALSE,1650515183,34667246
42.02498198,5.776508494,697.0770837,38.33992383,5.777428083,33.63955872,38.33759933,269.7669147,10.8588764,43.71595128,42.3871,,0.894196,,FALSE,1650515147,34667227
43.40062545,53.35430838,382.5157985,87.31920183,53.35431006,15.63182768,9.708193507,174.6384039,10.02688886,41.70791779,42.3871,,0.895847,,FALSE,1650515046,34667226
46.02737535,24.11255863,2.7349677,99.46177949,120.0098421,0.010763226,78.90617205,280.5456511,10.05366211,43.38281907,42.3871,,0.901614,,FALSE,1650515004,34667223
41.847624,91.35195539,277.0035641,91.3282447,91.35346584,687.6219776,22.85045697,182.7415003,10.22265344,76.68888091,42.3871,,0.715245,,FALSE,1650514975,34667221
42.63339403,29.48019497,566.0252773,81.30748761,29.48034204,26.58990106,34.34372674,162.6150173,10.60041412,41.35252433,42.3871,,0.90082,,FALSE,1650514939,34667220
45.2645024,66.21313576,4.048301833,62.52172315,66.21313576,0.14266642,56.4232308,174.0540707,10.14850891,43.04562508,42.3871,,0.902253,,FALSE,1650514846,34667216
63.29454699,0.11894192,992.8232054,2.286261249,0.119085862,733.2219246,2.034853589,25.87580332,10.13191557,78.80099793,42.3871,,0.639883,,FALSE,1650514850,34667210
31.50516501,0,945.8099096,4.898253566,3.482433081,30.45371434,3.829262445,83.12582788,13.6233435,40.09915323,44.4677,,0.849303,,FALSE,1650514821,34667208
44.43896845,19.94178635,591.2887734,67.66198673,29.0414649,706.4939078,0.999591252,135.324274,10.53523564,93.4519469,42.3871,,0.798246,,FALSE,1650514750,34667194
43.52099575,27.36428897,762.3320378,31.5964971,27.36428897,28.18429898,13.62543689,141.6398975,10.5811814,41.83872262,42.3871,,0.901266,,FALSE,1650514744,34667192
20.00940977,21.36139148,993.5387941,70.4239826,70.62603503,701.4185783,9.595058704,141.2521968,12.40148985,46.45517038,43.828,,0.710569,,FALSE,1650514692,34667191
38.7446002,47.375106,957.1335832,62.54676404,50.76273442,638.3090767,62.54676404,164.2409749,10.22949824,39.72125115,42.3871,,0.853435,,FALSE,1650514661,34667190
45.44063194,16.26553058,63.83184863,80.85068231,16.78716113,0,79.9431668,161.9668363,12.32533197,35.45811069,43.828,,0.866337,,FALSE,1650514612,34667189
38.58438647,43.31360637,887.3202979,11.88572321,50.304421,639.6683651,11.88572321,164.6696291,10.14250778,41.72968423,42.3871,,0.900655,,FALSE,1650514550,34667188
45.12034504,24.3149469,728.1579541,49.46390877,24.32373525,32.68461494,43.85531979,98.95616552,10.5105479,41.29840413,42.3871,,0.901984,,FALSE,1650514526,34667186
36.72352709,53.60565289,0.203488866,126.9384479,53.60783283,655.5340903,126.9212151,253.8787544,10,54.29299629,41.5659,,0.756482,,FALSE,1650514489,34667184
29.47616156,0.808295953,0.923918178,93.29318452,3.724016874,641.1384845,32.25989627,374.6935274,10,53.53243158,41.5659,,0.653234,,FALSE,1650514451,34667179
34.41140942,100.1356467,80.39228162,1.882873644,100.1377847,664.1067092,1.386044253,316.5150383,10,49.24534856,41.5659,,0.811836,,FALSE,1650514309,34667172
45.84409305,19.59324299,587.189529,41.66238213,19.59329655,22.92697357,41.66218546,83.32706066,10.7838991,39.55499465,42.3871,,0.901793,,FALSE,1650514196,34667160
35.16809292,33.01536914,930.5141224,0,34.03771152,670.5580962,0,191.5939119,10.00727784,44.45123204,42.3871,,0.884392,,FALSE,1650514164,34667158
38.15346608,6.596808444,600.2749014,1.050142591,32.74637222,675.3546446,1.050142591,261.294666,10.01771619,48.95444146,42.3871,,0.881288,,FALSE,1650514089,34667156
45.73482911,97.32679922,0.324307362,51.43375162,97.32695864,0.014296191,50.67398519,266.2395811,10.07424082,43.32872408,42.3871,,0.902253,,FALSE,1650514024,34667147
11.73351198,0.051754627,245.6808729,0.286044851,63.71999153,594.193257,0.286043046,394.0254745,10.2545467,39.18458329,42.3871,,0.723482,,FALSE,1650513992,34667142
41.43794826,15.25149498,691.3151852,62.99993706,38.94494708,666.8775745,62.99416639,126.0987565,10.24666657,34.6881077,42.3871,,0.79697,,FALSE,1650513853,34667136
35.97446413,0.289586879,723.5619242,33.40128888,0.295583261,46.83214084,31.95804583,145.7163009,13.64295601,39.30786138,44.4677,,0.871078,,FALSE,1650513817,34667134
37.79634952,0.210421188,948.1368017,78.08320018,48.6542371,644.9303172,78.08320018,232.2011727,10.21983154,39.48977109,42.3871,,0.852288,,FALSE,1650513785,34667133
33.39020914,9.829461193,949.4815524,95.71798182,9.933351447,682.2694477,34.46689327,392.6853874,10.7097011,32.66938828,42.3871,,0.650904,,FALSE,1650513678,34667124
37.96854856,57.1832276,835.5597838,9.562289288,57.19049572,636.9175609,9.562282427,114.7115565,10.19004293,41.97631192,42.3871,,0.856168,,FALSE,1650513547,34667116
38.97317277,42.74864147,890.950007,19.20262975,51.37863974,639.4185562,19.2026084,152.4661904,10.18872568,40.76367043,42.3871,,0.901183,,FALSE,1650513511,34667111
43.66589247,9.955462401,0.153084013,43.70205661,9.955462407,3.296046343,38.02708906,342.9794491,10.31597619,44.98701905,42.3871,,0.902331,,FALSE,1650513451,34667101
36.40535605,74.02835496,828.4533582,14.36589801,74.02836014,637.1949992,14.36589778,214.1894909,10.20619074,42.91412768,42.3871,,0.878499,,FALSE,1650513394,34667100
36.39520304,81.74850625,793.7231596,0,81.76640841,634.8021941,0,287.6786086,10.14885794,46.49842586,42.3871,,0.833649,,FALSE,1650513361,34667097
48.65891549,1.268751628,818.774511,0.550228085,1.752513232,674.827739,0.541198891,244.5132272,10,36.90602303,41.5659,,0.87591,,FALSE,1650513245,34667092
46.05772646,67.1925528,0.018478464,103.4164008,112.3192722,0.013613535,44.53664467,229.5461357,10.04542789,43.27136488,42.3871,,0.901614,,FALSE,1650513145,34667085
34.01308299,40.25201092,734.0187303,0,40.2526736,635.2884037,0,113.6849482,10.06840975,46.66502987,42.3871,,0.876854,,FALSE,1650513137,34667081
34.37453507,46.13075897,742.5630152,0.042033953,46.13075909,634.8907479,0.042032396,117.3477006,10.08534913,46.4103921,42.3871,,0.883865,,FALSE,1650513060,34667079
45.15080744,22.42474953,718.5690204,53.85379621,22.42474953,33.22585772,52.61941735,107.7076317,10.3088085,41.42544984,42.3871,,0.901325,,FALSE,1650513054,34667078
53.8450939,0.124883759,444.136672,157.4365594,0.659992605,657.8711392,0,315.4132268,10,46.83645752,41.5659,,0.701314,,FALSE,1650513000,34667077
46.01546666,26.57529514,0.004293155,33.32859815,100.0222313,0.002916749,25.67126611,298.9437326,10.11305196,43.19051122,42.3871,,0.901614,,FALSE,1650512987,34667076
40.45598432,50.35344905,753.2677648,1.070953612,50.48925411,627.2448244,0.650798344,204.7523572,10,47.41733754,41.5659,,0.888374,,FALSE,1650512945,34667074
28.39246295,0.040439281,455.5290812,83.37903005,127.1819331,557.4390132,0.001206492,254.3639652,10.03542814,50.13129236,42.3871,,0.68582,,FALSE,1650512897,34667072
43.25070256,24.73728318,0.085527862,69.25329871,29.0123689,0.058042181,69.24712797,241.4506873,12.36584846,39.07962073,43.828,,0.890261,,FALSE,1650512859,34667071
41.47978899,8.974152361,358.9348756,95.58621312,8.974166705,32.180453,95.58400466,191.1976513,10.85058525,42.98405308,42.3871,,0.897139,,FALSE,1650512833,34667067
32.60846021,61.3716366,861.7116044,106.9745703,61.37270959,609.467029,0.12059186,214.159514,10.0010132,42.98005134,42.3871,,0.841432,,FALSE,1650512779,34667066
36.19124032,36.27980673,757.7564566,0.27313418,36.3521181,652.8902027,0,365.2536133,10,50.72109611,41.5659,,0.869038,,FALSE,1650512742,34667065
45.77158659,36.42060942,460.6356826,61.89175636,36.42073411,681.2195669,61.8917252,287.700774,10.00001404,47.9249313,42.3871,,0.861348,,FALSE,1650512601,34667061
50.06998612,16.49990966,56.65627468,0,16.63217212,651.3648435,0,253.765153,10,49.95355248,41.5659,,0.864725,,FALSE,1650512493,34667056
46.66469388,32.25809872,381.1320317,0.868403739,32.31464155,660.5145951,0,197.8678064,10.00004455,47.40355135,42.3871,,0.887052,,FALSE,1650512402,34667046
45.07703458,47.67470381,486.2622776,0.064290712,47.67472058,657.511318,0.062686709,144.5778694,10.03035924,45.69356793,42.3871,,0.885735,,FALSE,1650512353,34667043
45.12235563,57.37485427,1.203244506,3.896373226,57.40586193,0.192344505,3.895632641,236.9947211,10.21764128,43.37649572,42.3871,,0.902253,,FALSE,1650512264,34667039
35.84132647,0,987.4227474,1.281029072,0,43.79110066,0,292.8454004,13.0869084,39.76739121,44.4677,,0.86956,,FALSE,1650512266,34667038
42.8031104,8.561625101,666.0534379,34.10789792,8.561677883,44.97345954,34.10784442,114.6910418,10.92612616,41.44158934,42.3871,,0.898347,,FALSE,1650512238,34667037
40.13230444,3.985056576,628.0233711,55.74638043,3.986398246,40.32211143,55.72446704,127.6803934,11.11230041,41.98638135,43.1374,,0.894414,,FALSE,1650512202,34667036
45.10453847,76.96902626,0.120278913,80.69689913,77.34388098,0.06365796,75.94405092,161.4420949,10.11018184,43.42145792,42.3871,,0.902253,,FALSE,1650512170,34667032
47.45711827,0.757920577,416.6886849,0,0.758226018,674.246212,0,155.7912147,10,48.38698358,41.5659,,0.886607,,FALSE,1650512108,34667031
46.72630422,34.16298513,392.5389615,23.46493659,34.17402562,667.6493954,23.32763919,233.0012138,10,47.49451996,41.5659,,0.893277,,FALSE,1650512094,34667025
45.32198591,29.2542457,0.001116808,105.6538516,113.1285306,0.000214879,87.54195584,226.257062,10.09290374,43.66089712,42.3871,,0.902253,,FALSE,1650512025,34667023
44.37173675,23.57398765,340.6534767,7.0622854,23.57398799,613.5948959,7.062285393,47.14797693,10.17601883,49.63799778,42.3871,,0.822338,,FALSE,1650511986,34667022
44.19880148,26.59982906,362.1489684,0.298679806,26.59982915,614.6740423,0.287472126,53.19966224,10.16964945,49.48607863,42.3871,,0.833547,,FALSE,1650511943,34667021
39.02201051,0.759902284,823.182529,0,1.351294078,0,0,142.1082011,13.18527995,39.28910085,44.4677,,0.879217,,FALSE,1650511921,34667017
42.87940757,23.5542936,839.2978709,63.95882379,23.58530157,23.62621594,40.36732643,282.9239552,10,42.52299903,41.5659,,0.896165,,FALSE,1650511884,34667016
46.12020094,91.71996876,0.518912311,114.1232069,95.30532532,0.021151436,111.7197229,228.2464138,10.00048402,41.98703634,42.3871,,0.899275,,FALSE,1650511786,34666998
41.32123278,0,393.615233,7.038723983,0,0,7.036703733,400,10.61178972,42.15085813,42.3871,,0.899255,,FALSE,1650511758,34666983
33.15519071,0.019173782,193.8835812,74.62176065,1.819469899,568.5016928,73.77294023,149.4142707,10.04501383,55.29076575,42.3871,,0.818321,,FALSE,1650511727,34666982
34.7134264,0.491798718,811.6046115,4.946900508,0.492038995,21.17716873,4.946701644,41.85199547,11.93072827,40.33178798,43.1374,,0.877878,,FALSE,1650511695,34666976
54.25765903,22.47233566,33.5481444,53.35709276,53.35782068,479.5357685,8.431310088,106.7167469,11.53468428,56.31117624,43.1374,,0.764257,,FALSE,1650511625,34666975
44.77866462,9.470624227,823.4936795,28.16206679,9.470627746,60.69683175,28.16206674,56.32413358,12.88848515,39.18916341,43.828,,0.711815,,FALSE,1650511623,34666964
42.04590052,35.20538676,624.3613637,70.44052406,35.21278917,26.30778221,12.7521088,140.8811322,10.41963862,41.4401604,42.3871,,0.902286,,FALSE,1650511583,34666963
44.69820217,71.21526852,693.0768796,11.90281209,71.21526932,617.8561143,11.90276918,142.4305447,11.16642673,48.17510785,43.1374,,0.805808,,FALSE,1650511549,34666959
38.46923932,0.105935353,466.9610176,10.3349341,0.106775407,642.5686267,10.32515835,21.10730372,11.13208379,39.0416023,43.1374,,0.82222,,FALSE,1650511512,34666955
28.27151158,7.930426972,943.3242286,41.76861677,7.930574826,721.3649751,34.60325815,83.53729884,10.41562364,32.76690123,42.3871,,0.825885,,FALSE,1650511468,34666954
49.70527471,0,283.4705231,18.07992469,0.045142972,660.4892728,18.07118212,36.22641657,13.5302051,55.5043425,44.4677,,0.69603,,FALSE,1650511431,34666950
31.935014,1.352454521,838.9279491,11.18886555,1.352633068,699.6259877,7.414494066,25.49677364,11.54117306,39.38321811,43.1374,,0.849692,,FALSE,1650511390,34666947
48.78547283,0.062092939,200.5961244,1.655473495,0.063910488,626.8652273,1.655347427,25.47668256,10.00663028,49.81565559,42.3871,,0.881438,,FALSE,1650511360,34666945
45.92617699,62.41547471,0,90.70696616,107.8998943,0,17.29006583,258.3583093,10.02960218,43.16997597,42.3871,,0.902253,,FALSE,1650511328,34666940
45.69437191,20.90002797,0.40216266,78.85775756,20.90004174,6.832623844,78.85470213,157.7171626,10.2840996,41.02824896,42.3871,,0.899994,,FALSE,1650511298,34666937
56.6334241,91.66357531,897.4920919,92.14793754,91.66493493,43.78242194,92.14793562,184.2962678,10.00621229,43.85076732,42.3871,,0.832403,,FALSE,1650511264,34666934
44.65605491,56.4970583,726.0039074,79.38561578,56.49735209,4.558832961,42.63036789,158.7783523,10.05615215,42.36805145,42.3871,,0.889146,,FALSE,1650511224,34666933
44.76211021,29.09480304,730.2553864,54.04264477,29.09638219,28.80898521,33.56586154,108.091394,10.41749422,41.60765087,42.3871,,0.90228,,FALSE,1650511183,34666925
47.94888672,3.695676234,0.823870818,20.53049771,3.695757626,15.63672531,20.52998467,41.0618639,10.74573946,35.55608777,42.3871,,0.8778,,FALSE,1650511113,34666913
22.15200433,1.734168774,564.0239149,25.84363286,1.746455821,493.4881831,25.83793684,105.6436176,10.02245889,11.33786208,42.3871,,0.784097,,FALSE,1650511099,34666912
21.90098495,11.37803073,547.4808531,10.35046206,11.37803102,487.4196861,10.35045781,96.17296842,10.01671803,11.88716334,42.3871,,0.776645,,FALSE,1650511063,34666911
44.87348298,12.56038231,712.9037485,40.892748,12.88793372,42.76027081,40.88536082,81.79994366,10.4121044,41.80011778,42.3871,,0.90146,,FALSE,1650511031,34666910
17.06930162,43.11454941,152.3802538,59.02422242,59.01291592,568.9912445,59.02220258,118.065213,12.74519094,29.68187883,43.828,,0.691542,,FALSE,1650510998,34666903
45.0334424,53.77101983,0.811565493,34.88624598,61.00780842,0.384840396,34.88355404,221.584328,10.15748108,43.58190283,42.3871,,0.902253,,FALSE,1650510957,34666902
52.69031555,74.42802109,0,194.0250922,187.7234153,0.077137292,184.9525019,399.8759025,10.00883692,41.95901205,42.3871,,0.88609,,FALSE,1650510924,34666901
37.05836445,0.156152336,894.6380323,25.39669349,0.156152554,37.83488462,25.3961811,50.7936954,13.25949213,44.61385408,44.4677,,0.872827,,FALSE,1650510895,34666891
45.87388237,38.60543086,0,90.1395134,116.5860131,0.084714214,51.91135713,280.4604035,10.06680781,43.28306023,42.3871,,0.902253,,FALSE,1650510864,34666890
44.57472783,30.15032641,725.3220753,50.34395661,30.15034657,29.77842899,21.81867017,100.6879245,10.45176308,41.67020086,42.3871,,0.900832,,FALSE,1650510839,34666889
45.10220295,21.71733865,718.8217407,39.76855827,21.71914236,37.49550519,33.66262871,79.53752096,10.47498879,41.36531432,42.3871,,0.903385,,FALSE,1650510794,34666888
45.06913523,17.79307398,721.6121875,32.21720112,17.7931734,41.22538362,31.47614315,68.30845258,10.74704328,41.35099695,42.3871,,0.905336,,FALSE,1650510740,34666887
45.01882737,50.58199967,0.472614014,46.91497004,61.59620746,0,46.86125287,224.0160415,10.12869177,43.49709548,42.3871,,0.902253,,FALSE,1650510731,34666886
43.12053192,46.69506804,692.1618732,62.74847004,46.69507005,7.663449241,0.290998154,125.4969482,10.92524878,40.60494255,42.3871,,0.89648,,FALSE,1650510692,34666873
40.32772988,0.4709251,367.7153268,39.64924836,0.473356262,0.066585965,39.6462699,340.2459381,10.99078005,41.91809598,42.3871,,0.894733,,FALSE,1650510661,34666872
45.91534712,47.35159952,0.025606231,90.85143695,115.0561763,0.294167921,43.311102,273.5823913,10.05278281,43.21683437,42.3871,,0.902253,,FALSE,1650510534,34666867
40.06361282,9.064187829,0.017951669,175.8302003,42.98052893,0,175.829497,351.6617046,12.53135512,38.09269281,43.828,,0.886966,,FALSE,1650510500,34666861
43.02416928,22.35321291,0.037829676,39.35771701,22.35321291,0.075920684,39.35771701,384.6068233,10.22469002,44.50771217,42.3871,,0.902331,,FALSE,1650510481,34666859
45.06860679,56.9382374,1.849441422,25.13026291,60.61572282,0.040191097,25.13026291,219.5948977,10.179029,43.6152757,42.3871,,0.902253,,FALSE,1650510444,34666856
52.16516342,183.7089253,0.004950092,162.8729344,197.2043399,0.045576122,142.3099542,395.2249512,10.69917253,42.39179161,42.3871,,0.887614,,FALSE,1650510419,34666855
41.61375707,0.99424673,1.319545306,1.722028018,1.823546988,19.22806686,1.703910375,334.6450215,11.05457437,43.26652417,43.1374,,0.898151,,FALSE,1650510379,34666854
50.83956925,137.0026535,0,138.7565224,186.6154261,0.009303045,28.93797782,373.2308815,10.45555976,43.16711828,42.3871,,0.894546,,FALSE,1650510351,34666848
45.20576927,24.89797248,0.013558444,98.95824138,113.8242863,0.214656774,57.22405857,233.7635043,10.11137229,43.59656722,42.3871,,0.902253,,FALSE,1650510311,34666847
54.08193566,24.23256019,8.736804252,133.1379446,24.24815435,454.5610752,0.144203339,266.2758971,10.42970054,15.52356298,42.3871,,0.674558,,FALSE,1650510288,34666846
42.10389281,10.8090271,0,26.25400694,10.8090271,7.891747216,17.98169659,341.5399653,11.92118262,39.57472867,43.1374,,0.894566,,FALSE,1650510218,34666843
52.29273904,100.3700323,417.3507721,137.3306877,100.3700328,53.921925,0.001145665,381.0765262,10.81537573,45.07847061,42.3871,,0.704112,,FALSE,1650510222,34666839
50.95224267,196.5307996,0.677396824,167.8466905,196.8017361,0.889525263,3.261667061,396.1944278,10.71367452,43.53747482,42.3871,,0.894546,,FALSE,1650510128,34666832
42.00554753,5.152956485,403.8102669,53.02539226,5.152956486,44.40929056,53.02301934,207.6896525,11.15393156,42.19017644,43.1374,,0.894349,,FALSE,1650510101,34666830
42.03117147,8.386433571,400.6388634,72.98830324,8.386435708,38.89638223,72.98829503,197.5994153,10.98988083,42.19887409,42.3871,,0.898216,,FALSE,1650510050,34666822
53.3640318,67.98215457,0.000922851,26.37561711,189.9992384,0.035846812,26.37528836,399.9852709,11.62578757,41.52909401,43.1374,,0.875548,,FALSE,1650509996,34666820
44.93404016,16.13933297,717.5739232,48.28633535,16.53625522,39.1631538,48.2570957,96.65742856,10.55003914,41.48768646,42.3871,,0.901533,,FALSE,1650509971,34666819
43.09945755,14.38867932,0.225199382,60.35160276,14.38867932,1.019683881,56.82909515,332.1723799,10.31761845,44.98551356,42.3871,,0.902331,,FALSE,1650509937,34666818
51.50684185,27.45528732,0.200823566,199.5515347,193.3079632,1.15004E-05,57.76642806,399.1357647,10.00703076,42.59758637,42.3871,,0.890778,,FALSE,1650509879,34666817
43.60103148,1.648039771,0.09446814,100.0459864,1.648039841,2.194605576,97.6355884,247.4910511,10.04128339,45.11026044,42.3871,,0.902098,,FALSE,1650509837,34666816
43.03560297,13.90116213,0.00730414,72.34945592,13.90116231,0.0828331,53.85592188,334.0143254,10.26856203,45.1322224,42.3871,,0.902098,,FALSE,1650509817,34666807
42.28946167,0,862.7729693,148.7122845,0,11.98444349,148.5956644,297.4356887,10.14352278,43.10536027,42.3871,,0.901226,,FALSE,1650509798,34666806
44.95573687,2.689528911,0.001033631,83.84609708,120.1411368,0.054899637,80.14375595,335.6120796,10,42.09318809,41.5659,,0.900811,,FALSE,1650509769,34666805
42.2589102,12.19449413,0.018548924,38.94021095,70.68851066,0.204396789,38.94021089,397.6069237,12.15851304,40.62251008,43.828,,0.892208,,FALSE,1650509741,34666804
48.32282196,62.8632056,0.058244776,116.7854844,138.0041125,0,89.37589746,282.1804474,10.06659678,42.92850126,42.3871,,0.897998,,FALSE,1650509682,34666803
43.68375138,8.437802823,0.082563795,52.61818658,8.437805772,2.734236948,30.50679553,348.9225637,10.25441031,45.1361412,42.3871,,0.902098,,FALSE,1650509684,34666802
52.02259031,183.2481842,0,63.53446665,184.2332137,2.732454433,63.41519542,369.5237066,10.06466281,41.95756026,42.3871,,0.88609,,FALSE,1650509653,34666801
43.28364544,3.718816813,0.504223694,89.12216841,3.718816813,1.141946566,32.9350221,323.5331781,10.1231154,45.43282097,42.3871,,0.902098,,FALSE,1650509624,34666800
39.71247206,71.05180013,358.6037741,71.05186255,71.05181087,471.2326113,47.60608606,142.1037252,10.01692773,23.23040756,42.3871,,0.776139,,FALSE,1650509593,34666799
43.51624077,5.670138042,0.032446399,62.89676513,5.670138044,2.580753742,23.95727126,351.5224038,10.17444145,45.25312938,42.3871,,0.902098,,FALSE,1650509549,34666795
40.17057214,11.6895241,465.6685999,2.77942244,11.6895241,0.020438227,0.917859731,388.6374016,12.8035732,38.09063542,43.828,,0.884818,,FALSE,1650509490,34666794
32.76874291,8.24244758,202.4754605,5.039226358,8.24244758,459.1425177,5.039226358,21.78345842,11.93218949,16.57956424,43.1374,,0.766383,,FALSE,1650509386,34666782
48.16891223,13.6147751,0,137.6227272,137.5592765,0.348171399,137.6063081,275.4070672,10.07264879,42.81347542,42.3871,,0.897998,,FALSE,1650509346,34666778
43.79916355,5.806805092,0.0357983,31.79101519,5.806805092,6.141982904,19.71147408,359.0630638,10.2288526,44.92756589,42.3871,,0.902331,,FALSE,1650509314,34666767
44.50352389,22.29262344,822.4849492,56.85524515,20.30483217,31.80346192,50.16777665,143.6501444,10.85274769,41.66267296,42.3871,,0.898167,,FALSE,1650509285,34666766
41.24810009,45.41097472,2.038593118,131.9764853,93.4500523,0,17.63632584,269.184291,10,39.4612204,41.5659,,0.891755,,FALSE,1650509240,34666755
43.09241036,1.293232421,2.29776982,103.3532265,1.293232461,1.186067647,59.35674382,276.6905628,10.06053269,45.44879292,42.3871,,0.902098,,FALSE,1650509212,34666754
44.18807476,1.208834762,442.5957704,72.19427843,1.225856071,21.36348385,72.19404764,144.4006577,11.08627111,41.23973324,43.1374,,0.893338,,FALSE,1650509149,34666753
51.98487501,0.909157143,15.70906828,88.48140563,27.7242498,498.993558,11.36933559,362.5072596,12.7565462,12.18571146,43.828,,0.573985,,FALSE,1650509152,34666751
41.9094558,27.59622246,817.4417335,8.572126893,27.59718299,13.48650364,8.054874736,318.5008066,10.79172669,42.73860216,42.3871,,0.895202,,FALSE,1650509026,34666750
44.05108409,14.95888358,664.6884966,95.06900136,14.95888366,44.8534367,95.06900127,190.1380028,11.10831583,41.54076874,43.1374,,0.891294,,FALSE,1650508910,34666748
45.19613137,17.97842332,715.8406853,36.62887127,17.99103679,39.90810428,36.59410362,73.28358474,10.27267411,41.49636714,42.3871,,0.903828,,FALSE,1650508864,34666747
45.45110748,18.92945016,718.571371,19.39053798,18.9298353,42.38420111,19.38895683,38.78737983,10.01135115,41.4645845,42.3871,,0.859189,,FALSE,1650508808,34666746
46.85304281,57.03437496,0.018389069,79.82323232,121.3924416,0.349994039,47.46641149,327.389391,10,42.86271962,41.5659,,0.900912,,FALSE,1650508772,34666745
43.1875182,9.685654889,847.6251316,119.9656582,9.685805336,22.15631798,119.9656564,239.9364408,10.00000007,42.60353612,42.3871,,0.895338,,FALSE,1650508766,34666744
44.89637604,17.38996533,710.0008584,54.93483683,17.38997735,34.09163907,54.9348203,135.8901267,10.06649362,41.75574678,42.3871,,0.898069,,FALSE,1650508647,34666739
42.54771215,0.136102862,0.080384877,125.7646136,0.136102862,0.023341327,36.18560622,311.459997,10.00819459,45.83714795,42.3871,,0.901155,,FALSE,1650508648,34666736
44.751422,16.57209713,728.0174123,26.38177231,16.57209713,42.12446274,26.38177231,71.56053211,11.09081182,41.23740429,43.1374,,0.897722,,FALSE,1650508613,34666735
23.53915513,0,0,77.99072645,29.13709573,434.4103959,77.99072481,400,10.00090012,0.765994665,42.3871,,0.57687,,FALSE,1650508559,34666733
45.18976782,18.05136562,720.224129,31.24841291,18.05136631,41.15288519,31.24840266,62.89961712,10.48281773,41.39444495,42.3871,,0.90375,,FALSE,1650508457,34666731
40.76009206,0,313.2893401,45.09254539,0,0,45.08404898,370.2051174,10.47828256,42.40944163,42.3871,,0.897483,,FALSE,1650508409,34666730
68.41562241,0,3.748154156,0,148.6724556,50.53944885,0,400,14,48.53651811,44.4677,,0.745377,,FALSE,1650508403,34666729
41.92418223,25.2939621,815.802755,26.81550688,25.29396213,9.808579872,25.37970451,365.8942522,10,42.63291543,41.5659,,0.894764,,FALSE,1650508336,34666728
40.88996021,1.956353826,688.7432493,123.2765604,1.958663582,19.79886496,123.2681113,352.0427284,10,43.55813846,41.5659,,0.892288,,FALSE,1650508229,34666724
40.40536691,0,0,111.1169287,0,430.3705119,111.0660265,222.6925696,11.91748229,8.559100572,43.1374,,0.756868,,FALSE,1650508095,34666719
43.35672484,0,0.155563719,106.7259001,0,2.030168196,87.49518874,250.6689837,10,45.20344197,41.5659,,0.902184,,FALSE,1650508063,34666717
51.07506482,129.0811959,0.638827345,159.4627688,129.0811959,0.180350523,67.12562883,318.9255376,10.0672804,47.34638795,42.3871,,0.890375,,FALSE,1650508034,34666715
